Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_051.jpg,-15,0,0,0,99.66999,85.58897,0.0002232796,7.979012,5.330138E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_091.jpg,-15,0,0,0,99.66999,85.58897,0.0002246475,6.179016,5.120537E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_133.jpg,-15,0,0,0,99.67,85.58897,0.0002269984,4.378998,4.909312E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_174.jpg,-15,0,0,0,99.67,85.58897,0.0002292389,2.578995,4.684749E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_214.jpg,-15,0,0,0,99.67,85.58897,0.0002324358,0.7789764,4.475566E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_255.jpg,-15,0,0,0,99.67,85.58897,0.0002355704,358.979,4.259028E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_296.jpg,-15,0,0,0,99.67,85.58897,0.0002399606,357.179,4.048591E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_336.jpg,-15,0,0,0,99.67,85.58897,0.0002434733,355.379,3.791897E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_378.jpg,-15,0,0,0,99.67,85.58897,0.0002480248,353.579,3.56801E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_420.jpg,-15,0,0,0,99.67,85.58897,0.0002513168,351.779,3.313278E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_460.jpg,-15,0,0,0,99.67,85.58897,0.0002558838,349.979,3.122155E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_502.jpg,-15,0,0,0,99.67,85.58897,0.000259684,348.179,2.904798E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_544.jpg,-15,0,0,0,99.67,85.58897,0.0002646603,346.379,2.712412E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_584.jpg,-15,0,0,0,99.67,85.58897,0.0002684071,344.5789,2.552669E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_624.jpg,-15,0,0,0,99.67,85.58897,0.0002722135,342.7789,2.416046E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_665.jpg,-15,0,0,0,99.67,85.58897,0.0002759055,340.9789,2.33448E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_709.jpg,-15,0,0,0,99.67,85.58897,0.000280782,338.2789,2.064957E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_751.jpg,-15,0,0,0,99.67,85.58897,0.000284094,336.4789,1.839299E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_793.jpg,-15,0,0,0,99.67,85.58897,0.0002866465,334.6789,1.622398E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_834.jpg,-15,0,0,0,99.67,85.58897,0.0002903898,332.8788,1.545513E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_876.jpg,-15,0,0,0,99.67,85.58897,0.0002926279,331.0788,1.419882E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_916.jpg,-15,0,0,0,99.67,85.58897,0.0002946464,329.2788,1.3517E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_956.jpg,-15,0,0,0,99.67,85.58897,0.0002967301,327.4788,1.263077E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_20_999.jpg,-14.88772,0,0,0,99.67,85.58897,0.0002973892,325.6788,1.212715E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_044.jpg,-12.97684,0,0,0,99.67,85.58897,0.0002992945,323.9989,1.123349E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_085.jpg,-11.17937,0,0,0,99.67,85.58897,0.0002997906,322.5272,9.18862E-06
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_129.jpg,-9.292828,0,0,0,99.67,85.58897,0.0003009419,320.7338,4.232638E-06
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_174.jpg,-7.32502,0,0,0,99.67,85.58897,0.0003013191,319.7957,2.540503E-07
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_224.jpg,-5.098915,0,0,0,99.67,85.58897,0.0003013257,319.0808,-4.773217E-06
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_271.jpg,-2.952236,0,0,0,99.66999,85.58897,0.0003019002,318.3908,-1.397049E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_321.jpg,-0.722301,0.113961,0,0,99.67011,85.58887,0.004251579,318.4001,0.0001317413
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_369.jpg,0,0.2585006,0,0.01075404,99.67105,85.58804,0.03077366,318.4377,0.0001047999
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_417.jpg,0,0.4010067,0,0.01479323,99.67179,85.58739,0.05071697,318.3816,0.0001580382
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_466.jpg,0,0.5476978,0,0.03768919,99.67355,85.58582,0.09886393,318.3823,0.0001235272
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_514.jpg,0,0.6937437,0,0.07503088,99.67846,85.58146,0.2322553,318.4785,-0.0002195417
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_563.jpg,0,0.8396816,0,0.08687513,99.68193,85.57839,0.31857,318.3965,0.0002399675
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_614.jpg,0,0.9903474,0,0.1199458,99.68964,85.57149,0.4978207,318.311,-0.0006906223
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_21_661.jpg,0,1,0,0.1651332,99.69639,85.56546,0.6410182,318.2832,-0.0003984704
